s,latitude,longitude,source
8/24/2018 0:00,28.05130564,85.15932815,Dataset_BC_Admin
8/25/2018 0:00,27.89056822,85.12104999,Dataset_BC_Admin
8/26/2018 0:00,27.73329182,85.21082918,Dataset_BC_Admin
8/26/2018 0:00,27.88181818,85.12604038,Dataset_BC_Admin
8/27/2018 0:00,27.71692538,85.32123946,Dataset_BC_Admin
8/27/2018 0:00,27.72354084,85.18684801,Dataset_BC_Admin
8/28/2018 0:00,27.85142122,85.23024263,Dataset_BC_Admin
8/28/2018 0:00,27.71175871,85.31850802,Dataset_BC_Admin
8/29/2018 0:00,27.84321739,85.22455907,Dataset_BC_Admin
9/1/2018 0:00,27.73733586,85.38325802,Dataset_BC_Admin
9/2/2018 0:00,27.73181806,85.37959731,Dataset_BC_Admin
9/10/2018 0:00,28.14471661,85.19768326,Dataset_BC_Admin
9/11/2018 0:00,28.01090571,85.01656038,Dataset_BC_Admin
9/11/2018 0:00,28.1274041,85.19025949,Dataset_BC_Admin
9/11/2018 0:00,27.56056931,84.49735824,Dataset_BC_Admin
9/12/2018 0:00,27.99781471,85.03614184,Dataset_BC_Admin
9/14/2018 0:00,28.12903846,85.16251793,Dataset_BC_Admin
9/15/2018 0:00,28.14813164,85.18488289,Dataset_BC_Admin
1/1/2019 0:00,27.96661313,85.1998777,Dataset_BC_Admin
1/2/2019 0:00,27.96218798,85.17777805,Dataset_BC_Admin
2/15/2019 0:00,27.16911155,86.15179003,Dataset_BC_Admin
2/16/2019 0:00,27.15339114,86.14399694,Dataset_BC_Admin
4/20/2019 0:00,27.88492321,85.1396832,Dataset_BC_Admin
4/21/2019 0:00,27.88686761,85.11317829,Dataset_BC_Admin
5/20/2019 0:00,27.12263975,86.13288036,Dataset_BC_Admin
5/21/2019 0:00,27.08149427,86.13166606,Dataset_BC_Admin
6/5/2019 0:00,27.7947129,84.66128782,Dataset_BC_Admin
6/6/2019 0:00,27.81414266,84.65413486,Dataset_BC_Admin
6/19/2019 0:00,28.04920667,85.16882598,Dataset_BC_Admin
6/20/2019 0:00,28.06040937,85.20237247,Dataset_BC_Admin
6/21/2019 0:00,28.1543079,85.25655187,Dataset_BC_Admin
6/22/2019 0:00,28.18844913,85.25329741,Dataset_BC_Admin
6/25/2019 0:00,27.94179375,84.84247004,Dataset_BC_Admin
6/26/2019 0:00,27.9500293,84.82880515,Dataset_BC_Admin
6/30/2019 0:00,27.74074718,84.51805949,Dataset_BC_Admin
7/1/2019 0:00,27.81585503,84.64548896,Dataset_BC_Admin
7/2/2019 0:00,27.81953819,84.64152258,Dataset_BC_Admin
7/2/2019 0:00,27.59101649,84.51402577,Dataset_BC_Admin
7/3/2019 0:00,27.43474432,84.31399171,Dataset_BC_Admin
7/4/2019 0:00,28.22861811,85.25942145,Dataset_BC_Admin
7/4/2019 0:00,27.69406481,86.07108475,Dataset_BC_Admin
7/5/2019 0:00,27.87252896,85.11479744,Dataset_BC_Admin
7/5/2019 0:00,27.68681907,86.12003469,Dataset_BC_Admin
7/5/2019 0:00,27.73691521,86.04423313,Dataset_BC_Admin
7/5/2019 0:00,28.23746146,85.26568343,Dataset_BC_Admin
7/6/2019 0:00,27.89844088,85.14125375,Dataset_BC_Admin
7/6/2019 0:00,27.7134573,86.09210451,Dataset_BC_Admin
7/7/2019 0:00,28.05783379,85.18084378,Dataset_BC_Admin
7/8/2019 0:00,28.23077666,85.25949587,Dataset_BC_Admin
7/8/2019 0:00,28.0628728,85.16786729,Dataset_BC_Admin
7/9/2019 0:00,28.24334797,85.21833892,Dataset_BC_Admin
7/9/2019 0:00,27.4893684,85.28480384,Dataset_BC_Admin
7/9/2019 0:00,27.67219513,85.44274661,Dataset_BC_Admin
7/10/2019 0:00,27.6698016,85.44340987,Dataset_BC_Admin
7/10/2019 0:00,27.48023522,85.28798411,Dataset_BC_Admin
7/10/2019 0:00,27.0647095,86.05327793,Dataset_BC_Admin
7/10/2019 0:00,27.75337114,85.23927985,Dataset_BC_Admin
7/11/2019 0:00,27.53236631,86.18793556,Dataset_BC_Admin
7/11/2019 0:00,27.09312011,86.12308177,Dataset_BC_Admin
7/11/2019 0:00,27.37334694,86.01437463,Dataset_BC_Admin
7/11/2019 0:00,27.23618256,86.15956297,Dataset_BC_Admin
7/11/2019 0:00,27.23679814,86.15263116,Dataset_BC_Admin
7/11/2019 0:00,27.62971841,86.16762496,Dataset_BC_Admin
7/11/2019 0:00,27.77114478,85.60909,Dataset_BC_Admin
7/11/2019 0:00,27.72460101,85.38195313,Dataset_BC_Admin
7/11/2019 0:00,27.60698834,85.41194149,Dataset_BC_Admin
7/11/2019 0:00,27.79854524,84.65357331,Dataset_BC_Admin
7/11/2019 0:00,27.4202408,85.99491999,Dataset_BC_Admin
7/11/2019 0:00,27.93425184,84.84597331,Dataset_BC_Admin
7/11/2019 0:00,27.59438122,85.31804912,Dataset_BC_Admin
7/11/2019 0:00,27.0362221,86.09666521,Dataset_BC_Admin
7/11/2019 0:00,27.52444784,86.18991188,Dataset_BC_Admin
7/11/2019 0:00,27.57768906,85.28643098,Dataset_BC_Admin
7/11/2019 0:00,27.03779835,86.10369074,Dataset_BC_Admin
7/11/2019 0:00,27.13170742,86.09926099,Dataset_BC_Admin
7/12/2019 0:00,27.40401952,86.0367746,Dataset_BC_Admin
7/12/2019 0:00,27.51608802,85.3820384,Dataset_BC_Admin
7/12/2019 0:00,27.59830913,85.37962774,Dataset_BC_Admin
7/12/2019 0:00,27.73102994,85.195967,Dataset_BC_Admin
7/12/2019 0:00,27.5795709,85.36008451,Dataset_BC_Admin
7/12/2019 0:00,27.56733593,85.28275324,Dataset_BC_Admin
7/12/2019 0:00,27.60048627,85.33485789,Dataset_BC_Admin
7/12/2019 0:00,27.82197073,84.64295499,Dataset_BC_Admin
7/12/2019 0:00,27.89680976,84.84878651,Dataset_BC_Admin
7/12/2019 0:00,27.22463717,86.15696858,Dataset_BC_Admin
7/12/2019 0:00,27.21222223,86.12725845,Dataset_BC_Admin
7/12/2019 0:00,27.05423088,86.10905335,Dataset_BC_Admin
7/12/2019 0:00,27.32489591,86.0127051,Dataset_BC_Admin
7/12/2019 0:00,27.40440275,86.02740226,Dataset_BC_Admin
7/12/2019 0:00,27.53082416,86.18575445,Dataset_BC_Admin
7/12/2019 0:00,27.11487027,86.29136637,Dataset_BC_Admin
7/12/2019 0:00,27.63472085,86.17016849,Dataset_BC_Admin
7/12/2019 0:00,27.10438495,86.11090785,Dataset_BC_Admin
7/12/2019 0:00,27.61617879,85.3788333,Dataset_BC_Admin
7/12/2019 0:00,27.72565056,85.37464475,Dataset_BC_Admin
7/13/2019 0:00,27.48405098,85.34970355,Dataset_BC_Admin
7/13/2019 0:00,27.60838848,85.3713573,Dataset_BC_Admin
7/13/2019 0:00,27.58750712,85.34498078,Dataset_BC_Admin
7/13/2019 0:00,27.74113973,85.22578491,Dataset_BC_Admin
7/13/2019 0:00,27.41163413,86.02198245,Dataset_BC_Admin
7/13/2019 0:00,27.11600263,86.24014703,Dataset_BC_Admin
7/14/2019 0:00,27.736807,85.38163646,Dataset_BC_Admin
7/14/2019 0:00,28.02476821,85.18437533,Dataset_BC_Admin
7/14/2019 0:00,27.72699058,85.3739872,Dataset_BC_Admin
7/15/2019 0:00,28.10115742,84.91215426,Dataset_BC_Admin
7/15/2019 0:00,27.73021822,85.38212254,Dataset_BC_Admin
7/15/2019 0:00,27.73842764,85.37522813,Dataset_BC_Admin
7/15/2019 0:00,28.05650973,85.19864241,Dataset_BC_Admin
7/16/2019 0:00,27.66887232,85.44276668,Dataset_BC_Admin
7/16/2019 0:00,27.68386666,85.33357635,Dataset_BC_Admin
7/16/2019 0:00,28.08707267,84.90104036,Dataset_BC_Admin
7/17/2019 0:00,27.66869833,85.44484558,Dataset_BC_Admin
7/17/2019 0:00,27.6982072,85.33701049,Dataset_BC_Admin
7/23/2019 0:00,27.52628977,86.07310227,Dataset_BC_Admin
7/24/2019 0:00,27.52581545,86.05149118,Dataset_BC_Admin
7/25/2019 0:00,27.5317564,86.08495529,Dataset_BC_Admin
7/26/2019 0:00,27.79783591,84.7446877,Dataset_BC_Admin
7/26/2019 0:00,28.05860312,85.14917711,Dataset_BC_Admin
7/26/2019 0:00,27.50478413,86.07013802,Dataset_BC_Admin
7/27/2019 0:00,28.04380814,85.19021593,Dataset_BC_Admin
7/27/2019 0:00,27.79088149,84.75579133,Dataset_BC_Admin
7/28/2019 0:00,27.68702696,86.04385367,Dataset_BC_Admin
7/29/2019 0:00,27.69756516,86.02112112,Dataset_BC_Admin
8/2/2019 0:00,27.70706549,86.04879683,Dataset_BC_Admin
8/2/2019 0:00,27.62044595,86.16992755,Dataset_BC_Admin
8/3/2019 0:00,27.62747799,86.15595513,Dataset_BC_Admin
8/3/2019 0:00,27.69502616,86.04795583,Dataset_BC_Admin
8/5/2019 0:00,27.80828484,85.93674053,Dataset_BC_Admin
8/5/2019 0:00,28.05608454,85.07532838,Dataset_BC_Admin
8/5/2019 0:00,27.79999238,85.89465899,Dataset_BC_Admin
8/5/2019 0:00,27.56060491,85.2920176,Dataset_BC_Admin
8/6/2019 0:00,28.03381681,85.06384036,Dataset_BC_Admin
8/6/2019 0:00,27.55817433,85.27629217,Dataset_BC_Admin
8/9/2019 0:00,27.71636876,86.03801477,Dataset_BC_Admin
8/10/2019 0:00,27.727474,85.64319053,Dataset_BC_Admin
8/10/2019 0:00,27.69460137,86.02643346,Dataset_BC_Admin
8/20/2019 0:00,27.69689143,85.31082324,Dataset_BC_Admin
8/21/2019 0:00,27.69423062,85.31135155,Dataset_BC_Admin
8/21/2019 0:00,27.51239226,86.07411903,Dataset_BC_Admin
8/22/2019 0:00,28.05775007,85.18105139,Dataset_BC_Admin
8/22/2019 0:00,27.4992625,86.08021149,Dataset_BC_Admin
8/22/2019 0:00,27.71388784,86.0721079,Dataset_BC_Admin
8/23/2019 0:00,27.46490631,85.30767662,Dataset_BC_Admin
8/23/2019 0:00,28.0444735,85.19321905,Dataset_BC_Admin
8/23/2019 0:00,27.71592037,86.08475755,Dataset_BC_Admin
8/23/2019 0:00,27.61768678,86.15290279,Dataset_BC_Admin
8/24/2019 0:00,27.93910472,85.63101402,Dataset_BC_Admin
8/24/2019 0:00,27.44898905,85.31184792,Dataset_BC_Admin
8/24/2019 0:00,27.62127465,86.12583534,Dataset_BC_Admin
8/30/2019 0:00,27.93346502,85.63519976,Dataset_BC_Admin
8/31/2019 0:00,27.73725448,85.37462329,Dataset_BC_Admin
8/31/2019 0:00,28.00385615,85.10352605,Dataset_BC_Admin
9/1/2019 0:00,28.00461929,85.08671159,Dataset_BC_Admin
9/1/2019 0:00,27.73383342,85.37636431,Dataset_BC_Admin
9/2/2019 0:00,27.4899326,85.34875386,Dataset_BC_Admin
9/3/2019 0:00,27.49242472,85.36944553,Dataset_BC_Admin
9/4/2019 0:00,27.60241847,85.34471017,Dataset_BC_Admin
9/5/2019 0:00,27.58345665,85.35830641,Dataset_BC_Admin
9/17/2019 0:00,27.72791136,85.64150728,Dataset_BC_Admin
1/16/2020 0:00,27.49363133,85.27867257,Dataset_BC_Admin
1/16/2020 0:00,27.73221597,85.38380584,Dataset_BC_Admin
1/17/2020 0:00,27.73033221,85.38324615,Dataset_BC_Admin
1/17/2020 0:00,27.52676486,85.30889508,Dataset_BC_Admin
3/26/2020 0:00,27.94624275,84.84300024,Dataset_BC_Admin
3/27/2020 0:00,27.96643073,84.83849088,Dataset_BC_Admin
6/15/2020 0:00,27.50734406,85.28928177,Dataset_BC_Admin
6/16/2020 0:00,27.50370164,85.29366191,Dataset_BC_Admin
6/16/2020 0:00,27.46028031,85.32953221,Dataset_BC_Admin
6/16/2020 0:00,27.54594307,85.37871079,Dataset_BC_Admin
6/17/2020 0:00,27.5464171,85.39610205,Dataset_BC_Admin
6/17/2020 0:00,27.44991105,85.3028122,Dataset_BC_Admin
6/17/2020 0:00,27.56141927,84.51319399,Dataset_BC_Admin
6/19/2020 0:00,27.48983434,85.27575657,Dataset_BC_Admin
6/19/2020 0:00,28.30311505,85.24451967,Dataset_BC_Admin
6/20/2020 0:00,27.48069355,85.36376133,Dataset_BC_Admin
6/20/2020 0:00,28.31070446,85.20825757,Dataset_BC_Admin
6/20/2020 0:00,27.4996858,85.29496032,Dataset_BC_Admin
6/21/2020 0:00,27.51205708,85.36758221,Dataset_BC_Admin
6/23/2020 0:00,27.24735357,86.17170199,Dataset_BC_Admin
6/24/2020 0:00,27.23551407,86.15129136,Dataset_BC_Admin
6/29/2020 0:00,27.51889444,85.2910755,Dataset_BC_Admin
6/30/2020 0:00,27.51702676,85.29013482,Dataset_BC_Admin
7/2/2020 0:00,27.66792151,85.88780572,Dataset_BC_Admin
7/4/2020 0:00,27.51868859,85.30839772,Dataset_BC_Admin
7/5/2020 0:00,27.48506768,85.27855805,Dataset_BC_Admin
7/5/2020 0:00,27.75318774,85.66555852,Dataset_BC_Admin
7/6/2020 0:00,27.62546632,86.11546239,Dataset_BC_Admin
7/7/2020 0:00,27.63875851,86.09817534,Dataset_BC_Admin
7/8/2020 0:00,27.21247337,86.13251164,Dataset_BC_Admin
7/8/2020 0:00,27.78143537,85.58227209,Dataset_BC_Admin
7/8/2020 0:00,27.78628122,85.59382535,Dataset_BC_Admin
7/9/2020 0:00,27.7979772,85.90256092,Dataset_BC_Admin
7/9/2020 0:00,27.93183831,85.60599915,Dataset_BC_Admin
7/9/2020 0:00,28.05654496,85.14570876,Dataset_BC_Admin
7/9/2020 0:00,27.04071002,86.09955864,Dataset_BC_Admin
7/9/2020 0:00,27.21714174,86.16881751,Dataset_BC_Admin
7/9/2020 0:00,27.69245919,86.04863074,Dataset_BC_Admin
7/9/2020 0:00,27.79738952,85.90459514,Dataset_BC_Admin
7/10/2020 0:00,28.06185843,85.17358874,Dataset_BC_Admin
7/10/2020 0:00,27.70527809,86.0559758,Dataset_BC_Admin
7/10/2020 0:00,27.20572956,86.15842163,Dataset_BC_Admin
7/10/2020 0:00,27.09382996,86.07743619,Dataset_BC_Admin
7/11/2020 0:00,27.71096478,86.04077149,Dataset_BC_Admin
7/11/2020 0:00,27.23804077,86.14141573,Dataset_BC_Admin
7/12/2020 0:00,27.68788101,86.04486424,Dataset_BC_Admin
7/15/2020 0:00,27.68241157,85.91136606,Dataset_BC_Admin
7/17/2020 0:00,27.70526091,85.48987539,Dataset_BC_Admin
7/18/2020 0:00,27.71261214,85.3273791,Dataset_BC_Admin
7/18/2020 0:00,27.69024031,85.46661977,Dataset_BC_Admin
7/19/2020 0:00,28.21960741,85.19896334,Dataset_BC_Admin
7/19/2020 0:00,27.75254017,85.65496929,Dataset_BC_Admin
7/19/2020 0:00,27.74723616,85.2219172,Dataset_BC_Admin
7/19/2020 0:00,27.96927023,84.83605691,Dataset_BC_Admin
7/19/2020 0:00,27.71594076,85.32461662,Dataset_BC_Admin
7/19/2020 0:00,27.78609741,84.7243364,Dataset_BC_Admin
7/20/2020 0:00,27.9444684,84.84165809,Dataset_BC_Admin
7/20/2020 0:00,28.29524844,85.20873629,Dataset_BC_Admin
7/20/2020 0:00,27.79559162,84.72634848,Dataset_BC_Admin
7/20/2020 0:00,27.73250944,85.18536176,Dataset_BC_Admin
7/20/2020 0:00,27.71344376,85.31739638,Dataset_BC_Admin
7/20/2020 0:00,27.73587943,85.37611433,Dataset_BC_Admin
7/21/2020 0:00,27.73717176,84.50309172,Dataset_BC_Admin
7/21/2020 0:00,27.73577901,85.37260566,Dataset_BC_Admin
7/21/2020 0:00,27.71724199,85.32179788,Dataset_BC_Admin
7/23/2020 0:00,27.93960881,84.83545667,Dataset_BC_Admin
7/23/2020 0:00,28.00076004,85.16440889,Dataset_BC_Admin
7/24/2020 0:00,27.99308111,85.17462734,Dataset_BC_Admin
7/24/2020 0:00,27.96634125,84.83184906,Dataset_BC_Admin
7/25/2020 0:00,27.95180539,85.14507337,Dataset_BC_Admin
7/26/2020 0:00,27.95029416,85.15893991,Dataset_BC_Admin
7/27/2020 0:00,27.05356895,86.07042565,Dataset_BC_Admin
7/27/2020 0:00,27.54299725,86.01888912,Dataset_BC_Admin
7/28/2020 0:00,27.07511896,86.06083256,Dataset_BC_Admin
7/28/2020 0:00,27.53212069,86.05758762,Dataset_BC_Admin
7/30/2020 0:00,27.60711589,84.51166496,Dataset_BC_Admin
7/31/2020 0:00,27.93308954,85.10113337,Dataset_BC_Admin
7/31/2020 0:00,27.99218841,85.10967673,Dataset_BC_Admin
8/1/2020 0:00,27.93096224,85.072257,Dataset_BC_Admin
8/1/2020 0:00,27.56054508,84.49688294,Dataset_BC_Admin
8/1/2020 0:00,27.98662826,85.09697602,Dataset_BC_Admin
8/2/2020 0:00,27.96349124,85.60316402,Dataset_BC_Admin
8/2/2020 0:00,27.73854441,85.6422347,Dataset_BC_Admin
8/2/2020 0:00,27.96396391,85.61769168,Dataset_BC_Admin
8/5/2020 0:00,27.8657241,85.23008062,Dataset_BC_Admin
8/5/2020 0:00,27.69661072,86.09419025,Dataset_BC_Admin
8/5/2020 0:00,27.48765909,85.369392,Dataset_BC_Admin
8/6/2020 0:00,27.70950546,86.08871217,Dataset_BC_Admin
8/6/2020 0:00,27.86171096,85.23090162,Dataset_BC_Admin
8/6/2020 0:00,27.50305922,85.36503266,Dataset_BC_Admin
8/8/2020 0:00,27.59060901,84.50728709,Dataset_BC_Admin
8/9/2020 0:00,27.92561428,85.09853453,Dataset_BC_Admin
8/10/2020 0:00,27.94024957,85.08966882,Dataset_BC_Admin
8/13/2020 0:00,27.96177375,85.62671912,Dataset_BC_Admin
8/14/2020 0:00,27.6681062,85.92847522,Dataset_BC_Admin
8/15/2020 0:00,28.16039009,85.2409612,Dataset_BC_Admin
8/16/2020 0:00,28.1947023,85.24047952,Dataset_BC_Admin
8/16/2020 0:00,28.05726022,85.15270245,Dataset_BC_Admin
8/17/2020 0:00,28.06582328,85.17076601,Dataset_BC_Admin
8/25/2020 0:00,27.66166589,85.87997356,Dataset_BC_Admin
8/31/2020 0:00,27.52194095,86.07993187,Dataset_BC_Admin
9/1/2020 0:00,27.50833302,86.07612853,Dataset_BC_Admin
9/6/2020 0:00,27.67041616,85.86614293,Dataset_BC_Admin
9/7/2020 0:00,27.50012163,86.13708015,Dataset_BC_Admin
9/8/2020 0:00,27.4996683,86.1411141,Dataset_BC_Admin
9/11/2020 0:00,27.69861622,86.05369468,Dataset_BC_Admin
9/12/2020 0:00,27.88232046,85.64171355,Dataset_BC_Admin
9/12/2020 0:00,27.6896366,86.04977147,Dataset_BC_Admin
9/22/2020 0:00,27.48261132,85.2849446,Dataset_BC_Admin
9/23/2020 0:00,27.4985575,85.28447996,Dataset_BC_Admin
9/29/2020 0:00,27.49205531,85.29152509,Dataset_BC_Admin
9/30/2020 0:00,27.49864529,85.29956057,Dataset_BC_Admin
10/1/2020 0:00,27.72367446,85.38052452,Dataset_BC_Admin
10/2/2020 0:00,27.73251879,85.38419927,Dataset_BC_Admin
6/5/2021 0:00,27.10192297,86.25523141,Dataset_BC_Admin
6/6/2021 0:00,27.08400875,86.25839358,Dataset_BC_Admin
6/14/2021 0:00,28.29089632,85.2355378,Dataset_BC_Admin
6/14/2021 0:00,27.8035326,84.64628554,Dataset_BC_Admin
6/15/2021 0:00,28.22510749,85.29782173,Dataset_BC_Admin
6/15/2021 0:00,27.81742923,84.63212995,Dataset_BC_Admin
6/18/2021 0:00,27.93369827,85.62869425,Dataset_BC_Admin
6/19/2021 0:00,27.56470135,84.508464,Dataset_BC_Admin
6/30/2021 0:00,27.11326527,86.28066644,Dataset_BC_Admin
6/30/2021 0:00,27.66965679,85.42643629,Dataset_BC_Admin
6/30/2021 0:00,27.16192668,86.2234616,Dataset_BC_Admin
7/1/2021 0:00,27.66530946,85.42865887,Dataset_BC_Admin
7/1/2021 0:00,27.71988027,85.37069941,Dataset_BC_Admin
7/1/2021 0:00,27.67388516,85.4307705,Dataset_BC_Admin
7/1/2021 0:00,27.80527285,84.67354724,Dataset_BC_Admin
7/1/2021 0:00,27.12827367,86.27531111,Dataset_BC_Admin
7/1/2021 0:00,27.65195777,84.49517014,Dataset_BC_Admin
7/1/2021 0:00,27.64879686,84.49929594,Dataset_BC_Admin
7/1/2021 0:00,27.15084165,86.24027056,Dataset_BC_Admin
7/2/2021 0:00,27.74944708,84.69564184,Dataset_BC_Admin
7/2/2021 0:00,27.81714478,84.64839138,Dataset_BC_Admin
7/2/2021 0:00,27.71401764,85.36550452,Dataset_BC_Admin
7/2/2021 0:00,27.67234772,85.43213758,Dataset_BC_Admin
7/3/2021 0:00,27.56597781,86.34516937,Dataset_BC_Admin
7/3/2021 0:00,27.9979395,85.18117951,Dataset_BC_Admin
7/3/2021 0:00,27.78083581,84.69661788,Dataset_BC_Admin
7/4/2021 0:00,27.5448476,86.35724617,Dataset_BC_Admin
7/4/2021 0:00,28.0081232,85.1806837,Dataset_BC_Admin
7/6/2021 0:00,27.7932814,84.4794543,Dataset_BC_Admin
7/8/2021 0:00,27.69085189,85.29374553,Dataset_BC_Admin
7/9/2021 0:00,27.98025823,85.13202137,Dataset_BC_Admin
7/9/2021 0:00,27.63407659,86.08859732,Dataset_BC_Admin
7/9/2021 0:00,27.69124238,85.29837784,Dataset_BC_Admin
7/9/2021 0:00,27.8058374,86.19050191,Dataset_BC_Admin
7/10/2021 0:00,27.99767085,85.12328483,Dataset_BC_Admin
7/10/2021 0:00,27.79904536,86.21333823,Dataset_BC_Admin
7/10/2021 0:00,27.64395242,86.12252784,Dataset_BC_Admin
7/20/2021 0:00,27.87080191,85.23844544,Dataset_BC_Admin
7/21/2021 0:00,27.84296494,85.21845366,Dataset_BC_Admin
7/24/2021 0:00,27.8818478,85.13255271,Dataset_BC_Admin
7/25/2021 0:00,27.65008628,85.87746362,Dataset_BC_Admin
7/25/2021 0:00,27.88319075,85.13102223,Dataset_BC_Admin
7/28/2021 0:00,27.46514398,86.00795037,Dataset_BC_Admin
7/29/2021 0:00,27.39160083,86.03967513,Dataset_BC_Admin
7/29/2021 0:00,27.99927342,85.01896755,Dataset_BC_Admin
7/29/2021 0:00,27.46746323,86.00038728,Dataset_BC_Admin
7/30/2021 0:00,27.40450864,86.03719419,Dataset_BC_Admin
7/30/2021 0:00,28.02138967,84.9980212,Dataset_BC_Admin
8/9/2021 0:00,28.15395509,85.30257371,Dataset_BC_Admin
8/10/2021 0:00,28.177946,85.32819576,Dataset_BC_Admin
8/11/2021 0:00,27.66772707,85.42543121,Dataset_BC_Admin
8/12/2021 0:00,27.66738208,85.42592483,Dataset_BC_Admin
8/13/2021 0:00,27.88231861,85.13398677,Dataset_BC_Admin
8/14/2021 0:00,27.87458324,85.11839123,Dataset_BC_Admin
8/18/2021 0:00,28.01592171,85.17910239,Dataset_BC_Admin
8/18/2021 0:00,28.28152644,85.23281548,Dataset_BC_Admin
8/18/2021 0:00,28.00543468,85.18100298,Dataset_BC_Admin
8/19/2021 0:00,27.98768219,85.17744739,Dataset_BC_Admin
8/19/2021 0:00,28.26130389,85.29093435,Dataset_BC_Admin
8/19/2021 0:00,28.00073791,85.17513364,Dataset_BC_Admin
8/29/2021 0:00,27.9990499,85.10105951,Dataset_BC_Admin
8/30/2021 0:00,28.00351561,85.09828926,Dataset_BC_Admin
8/30/2021 0:00,27.99141338,85.08091145,Dataset_BC_Admin
8/31/2021 0:00,27.16036051,86.10907827,Dataset_BC_Admin
8/31/2021 0:00,27.99860646,85.08110674,Dataset_BC_Admin
9/1/2021 0:00,27.16693269,86.1332186,Dataset_BC_Admin
9/6/2021 0:00,27.74476326,85.38238967,Dataset_BC_Admin
9/7/2021 0:00,27.7756658,85.38694623,Dataset_BC_Admin
1/12/2022 0:00,27.76480483,85.20968439,Dataset_BC_Admin
1/13/2022 0:00,27.77539359,85.25199859,Dataset_BC_Admin
1/25/2022 0:00,28.2006324,85.30830014,Dataset_BC_Admin
1/26/2022 0:00,28.23679601,85.29619889,Dataset_BC_Admin
5/27/2022 0:00,27.55411849,84.50673868,Dataset_BC_Admin
6/9/2022 0:00,28.08882326,84.93744226,Dataset_BC_Admin
6/10/2022 0:00,28.06394793,84.90793853,Dataset_BC_Admin
6/14/2022 0:00,27.93930421,84.84446602,Dataset_BC_Admin
6/14/2022 0:00,27.75715674,85.25842558,Dataset_BC_Admin
6/15/2022 0:00,27.9539475,84.82881168,Dataset_BC_Admin
6/18/2022 0:00,27.57505524,84.49451323,Dataset_BC_Admin
6/25/2022 0:00,28.1675665,85.29992377,Dataset_BC_Admin
6/26/2022 0:00,28.16951044,85.31176716,Dataset_BC_Admin
6/27/2022 0:00,27.3726034,85.99605737,Dataset_BC_Admin
6/28/2022 0:00,27.34847364,86.00236432,Dataset_BC_Admin
6/30/2022 0:00,27.59289369,86.35414743,Dataset_BC_Admin
7/1/2022 0:00,27.59127067,86.34677891,Dataset_BC_Admin
7/19/2022 0:00,27.71349213,85.31650062,Dataset_BC_Admin
7/20/2022 0:00,27.71348176,85.31673107,Dataset_BC_Admin
7/23/2022 0:00,27.44261864,84.3305357,Dataset_BC_Admin
7/23/2022 0:00,27.69330046,86.02809894,Dataset_BC_Admin
7/24/2022 0:00,27.71878849,86.03450109,Dataset_BC_Admin
7/24/2022 0:00,27.42902618,86.01430027,Dataset_BC_Admin
7/25/2022 0:00,27.99235057,85.62186042,Dataset_BC_Admin
7/25/2022 0:00,27.43763644,86.06895139,Dataset_BC_Admin
7/25/2022 0:00,27.90589699,84.82075455,Dataset_BC_Admin
7/25/2022 0:00,27.41458304,86.00627305,Dataset_BC_Admin
7/26/2022 0:00,27.45649294,86.05159566,Dataset_BC_Admin
7/26/2022 0:00,27.46163338,86.06359639,Dataset_BC_Admin
7/26/2022 0:00,27.92555746,84.84791619,Dataset_BC_Admin
7/27/2022 0:00,27.45901947,86.05716384,Dataset_BC_Admin
7/30/2022 0:00,27.49340615,86.13508726,Dataset_BC_Admin
7/31/2022 0:00,27.50629942,86.12460814,Dataset_BC_Admin
7/31/2022 0:00,27.67316176,85.86674783,Dataset_BC_Admin
8/1/2022 0:00,27.79171826,84.43848163,Dataset_BC_Admin
8/5/2022 0:00,27.74578465,85.649412,Dataset_BC_Admin
8/7/2022 0:00,27.72040732,86.06067727,Dataset_BC_Admin
8/7/2022 0:00,27.87574483,85.5858918,Dataset_BC_Admin
8/8/2022 0:00,27.72369116,86.05987461,Dataset_BC_Admin
8/8/2022 0:00,27.98781566,85.12136251,Dataset_BC_Admin
8/9/2022 0:00,27.99054723,85.08418909,Dataset_BC_Admin
8/9/2022 0:00,27.7128282,85.31860698,Dataset_BC_Admin
8/10/2022 0:00,27.7093016,85.32514827,Dataset_BC_Admin
8/17/2022 0:00,27.6071157,86.35627683,Dataset_BC_Admin
8/18/2022 0:00,27.575648,86.35667052,Dataset_BC_Admin
8/19/2022 0:00,27.5360384,85.28376818,Dataset_BC_Admin
8/20/2022 0:00,27.52164414,85.31335513,Dataset_BC_Admin
8/24/2022 0:00,27.79637884,84.46428313,Dataset_BC_Admin
8/26/2022 0:00,27.51327183,86.07768378,Dataset_BC_Admin
8/27/2022 0:00,27.5288342,86.08268201,Dataset_BC_Admin
8/27/2022 0:00,27.17388606,86.11947931,Dataset_BC_Admin
8/28/2022 0:00,27.17364444,86.15618823,Dataset_BC_Admin
8/31/2022 0:00,27.78486712,84.47901932,Dataset_BC_Admin
9/1/2022 0:00,27.79206289,84.49726581,Dataset_BC_Admin
9/2/2022 0:00,27.81429015,84.45850451,Dataset_BC_Admin
9/6/2022 0:00,27.74613152,85.66715746,Dataset_BC_Admin
9/14/2022 0:00,27.7851069,85.56026226,Dataset_BC_Admin
9/18/2022 0:00,27.72618099,85.37797592,Dataset_BC_Admin
