S.No.,district,municipality,ward,Incident Place,event_date,Incident,,,,,,,,
3853,Kathmandu,Budhanilkantha Municipality,8,Manbahadur Marga,6/8/2024,Landslide,,,,,,,,
3854,Kathmandu,Kageshworimanohara Municipality,8,Chiplegauda Chowk,6/8/2024,Landslide,,,,,,,,
3855,Kathmandu,Kathmandu Metropolitan City,3,Basbari Drinking Water Office,6/8/2024,Landslide,,,,,,,,
3856,Bhaktapur,Changunarayan Municipality,6,Nagarkot,6/8/2024,Landslide,,,,,,,,
3857,Sindhupalchowk,Chautarasangachowkgadhi Municipality,11,,6/8/2024,Landslide,,,,,,,,
3858,Okhaldhunga,Khijidemba Rural Municipality,2,Salpu,6/8/2024,Landslide,,,,,,,,
3859,Khotang,Kepilasgadhi Rural Municipality,4,Baksila,6/8/2024,Landslide,,,,,,,,
3860,Dhankuta,Mahalaxmi Municipality,7,Arkhole,6/8/2024,Landslide,,,,,,,,
3861,Bajhang,Talkot Rural Municipality,4,Panalta,7/8/2024,Landslide,,,,,,,,
3862,Bajhang,Bungal Municipality,6,,7/8/2024,Landslide,,,,,,,,
3863,Rolpa,Triveni Rural Municipality,1,Khasre,7/8/2024,Landslide,,,,,,,,
3864,Gulmi,Malika Rural Municipality,2,Darling,7/8/2024,Landslide,,,,,,,,
3865,Lalitpur,Lalitpur Metropolitan City,7,Guna Cinema Hall,7/8/2024,Landslide,,,,,,,,
3866,Udayapur,Tapli Rural Municipality,5,Ramite,7/8/2024,Landslide,,,,,,,,
3867,Okhaldhunga,Sunkoshi Rural Municipality,1,Balkhu,7/8/2024,Landslide,,,,,,,,
3868,Solukhumbu,Likhupike Rural Municipality,5,Patlekharka,7/8/2024,Landslide,,,,,,,,
3869,Khotang,Diktel Rupakot Majhuwagadhi Municipality,4,Bamrang,7/8/2024,Landslide,,,,,,,,
3870,Dhankuta,Mahalaxmi Municipality,7,Dhode,7/8/2024,Landslide,,,,,,,,
3871,Taplejung,Sirijangha Rural Municipality,6,,7/8/2024,Landslide,,,,,,,,
3872,Okhaldhunga,Siddhicharan Municipality,8,Salleri,8/8/2024,Landslide,,,,,,,,
3873,Dhankuta,Mahalaxmi Municipality,7,Manbene Dhode,8/8/2024,Landslide,,,,,,,,
3874,Dhankuta,Pakhribas Municipality,4,Pakhribas,8/8/2024,Landslide,,,,,,,,
3875,Kalikot,Palata Rural Municipality,6,,9/8/2024,Landslide,,,,,,,,
3876,Bajura,Himali Rural Municipality,3,Baudi-Thiku,10/8/2024,Landslide,,,,,,,,
3877,Dolpa,Mudkechula Rural Municipality,6,Narku,10/8/2024,Landslide,,,,,,,,
3878,Rolpa,Pariwartan Rural Municipality,6,Chapka,10/8/2024,Landslide,,,,,,,,
3879,Myagdi,Annapurna Rural Municipality,2,Katunje,10/8/2024,Landslide,,,,,,,,
3880,Rasuwa,Naukunda Rural Municipality,4,Jongthali Danda,10/8/2024,Landslide,,,,,,,,
3881,Taplejung,Maiwakhola Rural Municipality,1,Tellabung Pakha Gaau,10/8/2024,Landslide,,,,,,,,
3882,Baitadi,Dilasaini Rural Municipality,3,Badaukhola,11/8/2024,Landslide,,,,,,,,
3883,Rukum West,Musikot Municipality,13,Kaphalbot,11/8/2024,Landslide,,,,,,,,
3884,Palpa,Tansen Municipality,7,Chandithan,11/8/2024,Landslide,,,,,,,,
3885,Myagdi,Annapurna Rural Municipality,1,,11/8/2024,Landslide,,,,,,,,
3886,Kathmandu,Tokha Municipality,4,Dhapasi,11/8/2024,Landslide,,,,,,,,
3887,Kathmandu,Kathmandu Metropolitan City,30,Gyaneshwor,11/8/2024,Landslide,,,,,,,,
3888,Lalitpur,Lalitpur Metropolitan City,25,Nakkhudole,11/8/2024,Landslide,,,,,,,,
3889,Rasuwa,Naukunda Rural Municipality,5,Bhorle Buspark,11/8/2024,Landslide,,,,,,,,
3890,Udayapur,Rautamai Rural Municipality,4,Baseri,11/8/2024,Landslide,,,,,,,,
3891,Okhaldhunga,Siddhicharan Municipality,7,Bigutar,11/8/2024,Landslide,,,,,,,,
3892,Solukhumbu,Solududhkunda Municipality,11,Salme,11/8/2024,Landslide,,,,,,,,
3893,Bajhang,Kedarasyu Rural Municipality,8,Silangi,12/8/2024,Landslide,,,,,,,,
3894,Salyan,Bagchaur Municipality,5,Karagaau,12/8/2024,Landslide,,,,,,,,
3895,Rukum West,Musikot Municipality,6,Jhija,12/8/2024,Landslide,,,,,,,,
3896,Nawalparasi (Bardghat Susta East),Binayitribeni Rural Municipality,2,Daunne,12/8/2024,Landslide,,,,,,,,
3897,Okhaldhunga,Siddhicharan Municipality,9,Jyamire,12/8/2024,Landslide,,,,,,,,
3898,Darchula,Vyans Rural Municipality,2,Dumling Ghattekhola,13/08/2024,Landslide,,,,,,,,
3899,Kalikot,Khandachakra Municipality,9,,13/08/2024,Landslide,,,,,,,,
3900,Salyan,Sharada Municipality,2,Khalanga,13/08/2024,Landslide,,,,,,,,
3901,Kathmandu,Tokha Municipality,3,Manakamana Tole,13/08/2024,Landslide,,,,,,,,
3902,Udayapur,Katari Municipality,11,Hardeni,13/08/2024,Landslide,,,,,,,,
3903,Okhaldhunga,Khijidemba Rural Municipality,8,Rawa,13/08/2024,Landslide,,,,,,,,
3904,Okhaldhunga,Molung Rural Municipality,1,Saunera Lipukhola,13/08/2024,Landslide,,,,,,,,
3905,Taplejung,Phaktanglung Rural Municipality,6,Itahari,13/08/2024,Landslide,,,,,,,,
3906,Taplejung,Sirijangha Rural Municipality,7,Pakhebari,13/08/2024,Landslide,,,,,,,,
3907,Taplejung,Mikwakhola Rural Municipality,5,Bhote Gaau,13/08/2024,Landslide,,,,,,,,
3908,Morang,Kerabari Rural Municipality,4,Kerabari-Okhre,14/08/2024,Landslide,,,,,,,,
3909,Okhaldhunga,Molung Rural Municipality,2,Aash Bahadur Rai,14/08/2024,Landslide,,,,,,,,
3910,Rolpa,Runtigadhi Rural Municipality,2,Uma,15/08/2024,Landslide,,,,,,,,
3911,Khotang,Rawa Besi Rural Municipality,3,,15/08/2024,Landslide,,,,,,,,
3912,Bhojpur,Salpasilichho Rural Municipality,4,Dumma,15/08/2024,Landslide,,,,,,,,
3913,Bhojpur,Shadananda Municipality,5,Chiurebote,15/08/2024,Landslide,,,,,,,,
3914,Dhankuta,Pakhribas Municipality,2,Malbase,15/08/2024,Landslide,,,,,,,,
3915,Terhathum,Laligurans Municipality,9,,15/08/2024,Landslide,,,,,,,,
3916,Shankhuwasabha,Makalu Rural Municipality,4,Haitar,15/08/2024,Landslide,,,,,,,,
3917,Panchthar,Phalelung Rural Municipality,3,,15/08/2024,Landslide,,,,,,,,
3918,Panchthar,Phalelung Rural Municipality,5,Kerabari,15/08/2024,Landslide,,,,,,,,
3919,Okhaldhunga,Champadevi Rural Municipality,1,Palapu,16/08/2024,Landslide,,,,,,,,
3920,Okhaldhunga,Manebhanjyang Rural Municipality,3,Ubu,16/08/2024,Landslide,,,,,,,,
3921,Solukhumbu,Likhupike Rural Municipality,1,Ramche,16/08/2024,Landslide,,,,,,,,
3922,Solukhumbu,Solududhkunda Municipality,8,Kartike,16/08/2024,Landslide,,,,,,,,
3923,Panchthar,Phalelung Rural Municipality,5,Lumbadin,16/08/2024,Landslide,,,,,,,,
3924,Taplejung,Sirijangha Rural Municipality,5,,17/08/2024,Landslide,,,,,,,,
3925,Bajura,Budhiganga Municipality,10,Badeda,18/08/2024,Landslide,,,,,,,,
3926,Dailekh,Aathabis Municipality,4,Rakam Bajar,18/08/2024,Landslide,,,,,,,,
3927,Dailekh,Bhagawatimai Rural Municipality,2,,18/08/2024,Landslide,,,,,,,,
3928,Rolpa,Rolpa Municipality,2,Mulpani,18/08/2024,Landslide,,,,,,,,
3929,Rolpa,Sunil Smriti Rural Municipality,1,Thumpaki,18/08/2024,Landslide,,,,,,,,
3930,Rolpa,Triveni Rural Municipality,1,Silwali,18/08/2024,Landslide,,,,,,,,
3931,Rolpa,Triveni Rural Municipality,1,Yari,18/08/2024,Landslide,,,,,,,,
3932,Kathmandu,Tokha Municipality,1,Bidari Magar Gaau,18/08/2024,Landslide,,,,,,,,
3933,Kathmandu,Kathmandu Metropolitan City,3,Maharajganj,18/08/2024,Landslide,,,,,,,,
3934,Rasuwa,Uttargaya Rural Municipality,5,Naubise,18/08/2024,Landslide,,,,,,,,
3935,Okhaldhunga,Siddhicharan Municipality,1,Taluwa Bhorle,18/08/2024,Landslide,,,,,,,,
3936,Bajhang,Bungal Municipality,10,Tumeda,19/08/2024,Landslide,,,,,,,,
3937,Jajarkot,Nalgaad Municipality,2,Dandagaau,19/08/2024,Landslide,,,,,,,,
3938,Baglung,Baglung Municipality,10,Dablyang,19/08/2024,Landslide,,,,,,,,
3939,Bhaktapur,Changunarayan Municipality,6,Telkot,19/08/2024,Landslide,,,,,,,,
3940,Nuwakot,Kakani Rural Municipality,8,Ranipauwa Tallobazar,19/08/2024,Landslide,,,,,,,,
3941,Sindhupalchowk,Panchpokharithangpal Rural Municipality,1,Baskharka,19/08/2024,Landslide,,,,,,,,
3942,Khotang,Aiselukharka Rural Municipality,1,Gilkha,19/08/2024,Landslide,,,,,,,,
3943,Darchula,Malikarjun Rural Municipality,2,Sirad,20/08/2024,Landslide,,,,,,,,
3944,Pyuthan,Naubahini Rural Municipality,2,Kurtiwang Ligha,20/08/2024,Landslide,,,,,,,,
3945,Arghakhanchi,Shitaganga Municipality,13,Bhangala,20/08/2024,Landslide,,,,,,,,
3946,Palpa,Tinau Rural Municipality,3,Mathillo Siddhababa,20/08/2024,Landslide,,,,,,,,
3947,Myagdi,Raghuganga Rural Municipality,2,Upallo Baisari,20/08/2024,Landslide,,,,,,,,
3948,Shyanja,Kaligandaki Rural Municipality,5,Jayapate,20/08/2024,Landslide,,,,,,,,
3949,Tanahu,Bhimad Municipality,9,Katanchhap,20/08/2024,Landslide,,,,,,,,
3950,Rasuwa,Gosaikunda Rural Municipality,1,Rasuwagadhi,20/08/2024,Landslide,,,,,,,,
3951,Sindhupalchowk,Balephi Rural Municipality,4,,20/08/2024,Landslide,,,,,,,,
3952,Terhathum,Phedap Rural Municipality,4,Samdu,20/08/2024,Landslide,,,,,,,,
3953,Bajhang,Bungal Municipality,9,Sainedi,21/08/2024,Landslide,,,,,,,,
3954,Kathmandu,Nagarjun Municipality,3,Ratemate,21/08/2024,Landslide,,,,,,,,
3955,Bhaktapur,Changunarayan Municipality,9,Tathali Gothalechaur,21/08/2024,Landslide,,,,,,,,
3956,Chitawan,Bharatpur Metropolitan City,29,Mugling Narayangadh Road Section 17 Kilo,21/08/2024,Landslide,,,,,,,,
3957,Dhankuta,Dhankuta Municipality,6,Mathillo Khalde,21/08/2024,Landslide,,,,,,,,
3958,Terhathum,Aathrai Rural Municipality,2,Khamlalung,21/08/2024,Landslide,,,,,,,,
3959,Terhathum,Aathrai Rural Municipality,1,Old Village,21/08/2024,Landslide,,,,,,,,
3960,Terhathum,Phedap Rural Municipality,4,Sadakpur,21/08/2024,Landslide,,,,,,,,
3961,Shankhuwasabha,Silichong Rural Municipality,2,Bala Chirkhuwa,21/08/2024,Landslide,,,,,,,,
3962,Bajhang,Kedarasyu Rural Municipality,9,Ballekh,22/08/2024,Landslide,,,,,,,,
3963,Rasuwa,Gosaikunda Rural Municipality,4,Rimche,22/08/2024,Landslide,,,,,,,,
3964,Rasuwa,Kalika Rural Municipality,1,Grang,22/08/2024,Landslide,,,,,,,,
3965,Kavrepalanchowk,Roshi Rural Municipality,7,Charsayabesi,22/08/2024,Landslide,,,,,,,,
3966,Okhaldhunga,Champadevi Rural Municipality,9,Champadevi Kakani Temple,22/08/2024,Landslide,,,,,,,,
3967,Okhaldhunga,Molung Rural Municipality,2,Tekanpur,22/08/2024,Landslide,,,,,,,,
3968,Dhankuta,Chhatharjorpati Rural Municipality,4,Okhre,22/08/2024,Landslide,,,,,,,,
3969,Ilam,Deumai Municipality,2,Tapewa,22/08/2024,Landslide,,,,,,,,
3970,Okhaldhunga,Champadevi Rural Municipality,4,Soureni,23/08/2024,Landslide,,,,,,,,
3971,Myagdi,Beni Municipality,4,Thado Banda,24/08/2024,Landslide,,,,,,,,
3972,Taplejung,Phaktanglung Rural Municipality,2,Khundruke,24/08/2024,Landslide,,,,,,,,
3973,Taplejung,Phungling Municipality,4,Jaubari,24/08/2024,Landslide,,,,,,,,
3974,Pyuthan,Naubahini Rural Municipality,3,Naubhaini Ga. Pa. 3 and 4,25/08/2024,Landslide,,,,,,,,
3975,Myagdi,Beni Municipality,1,Anandabagar,25/08/2024,Landslide,,,,,,,,
3976,Nuwakot,Kakani Rural Municipality,1,Okharpauwa,25/08/2024,Landslide,,,,,,,,
3977,Nuwakot,Tarakeshwor Rural Municipality,4,Ratoswara,25/08/2024,Landslide,,,,,,,,
3978,Ramechhap,Doramba Rural Municipality,3,Lekhkharka,25/08/2024,Landslide,,,,,,,,
3979,Taplejung,Meringden Rural Municipality,2,Santhakra,25/08/2024,Landslide,,,,,,,,
3980,Kathmandu,Dakshinkali Municipality,8,Chutraghari Chaimale,26/08/2024,Landslide,,,,,,,,
3981,Kavrepalanchowk,Panchkhal Municipality,13,Debithan,26/08/2024,Landslide,,,,,,,,
3982,Kathmandu,Dakshinkali Municipality,8,Chutraghari Chaimale,27/08/2024,Landslide,,,,,,,,
3983,Kalikot,Shubha Kalika Rural Municipality,1,Dahi Khola,28/08/2024,Landslide,,,,,,,,
3984,Bajura,Himali Rural Municipality,2,Rumdi,30/08/2024,Landslide,,,,,,,,
3985,Baitadi,Dogdakedar Rural Municipality,6,Bisauna New - Basti,1/9/2024,Landslide,,,,,,,,
3986,Rukum West,Sanibheri Rural Municipality,7,Sahare,1/9/2024,Landslide,,,,,,,,
3987,Kathmandu,Tokha Municipality,5,Ishan Bal Hospital,1/9/2024,Landslide,,,,,,,,
3988,Sindhuli,Kamalamai Municipality,1,Swara,1/9/2024,Landslide,,,,,,,,
3989,Okhaldhunga,Siddhicharan Municipality,4,Charkhu Sauthe,1/9/2024,Landslide,,,,,,,,
3990,Baitadi,Dogdakedar Rural Municipality,6,Khaula Bajar,2/9/2024,Landslide,,,,,,,,
3991,Bajura,Gaumul Rural Municipality,6,Basala,2/9/2024,Landslide,,,,,,,,
3992,Solukhumbu,Nechasalyan Rural Municipality,2,,2/9/2024,Landslide,,,,,,,,
3993,Kathmandu,Budhanilkantha Municipality,8,Golphutar,3/9/2024,Landslide,,,,,,,,
3994,Rasuwa,Aamachhodingmo Rural Municipality,5,Tatopani,3/9/2024,Landslide,,,,,,,,
3995,Panchthar,Hilihang Rural Municipality,1,Hangde,3/9/2024,Landslide,,,,,,,,
3996,Okhaldhunga,Khijidemba Rural Municipality,5,Khiji Bajar,4/9/2024,Landslide,,,,,,,,
3997,Okhaldhunga,Sunkoshi Rural Municipality,9,Katunje,4/9/2024,Landslide,,,,,,,,
3998,Khotang,Rawa Besi Rural Municipality,6,Chapkharka,4/9/2024,Landslide,,,,,,,,
3999,Okhaldhunga,Siddhicharan Municipality,2,Thulachhap Keureni,5/9/2024,Landslide,,,,,,,,
4000,Solukhumbu,Thulung Dudhkoshi Rural Municipality,9,Diyali,5/9/2024,Landslide,,,,,,,,
4001,Khotang,Rawa Besi Rural Municipality,1,Sisne,5/9/2024,Landslide,,,,,,,,
4002,Khotang,Diktel Rupakot Majhuwagadhi Municipality,6,Nerpa,5/9/2024,Landslide,,,,,,,,
4003,Khotang,Sakela Rural Municipality,2,,5/9/2024,Landslide,,,,,,,,
4004,Khotang,Aiselukharka Rural Municipality,3,,5/9/2024,Landslide,,,,,,,,
4005,Khotang,Aiselukharka Rural Municipality,1,Radhamba,5/9/2024,Landslide,,,,,,,,
4006,Rukum West,Musikot Municipality,1,Patukhola,6/9/2024,Landslide,,,,,,,,
4007,Dang,Tulsipur Submetropolitan City,4,Lamidar,6/9/2024,Landslide,,,,,,,,
4008,Baglung,Nisikhola Rural Municipality,4,Dhiri Syala,6/9/2024,Landslide,,,,,,,,
4009,Myagdi,Mangala Rural Municipality,3,Pakhare,6/9/2024,Landslide,,,,,,,,
4010,Myagdi,Malika Rural Municipality,2,Khawang,6/9/2024,Landslide,,,,,,,,
4011,Kaski,Madi Rural Municipality,12,Lipepani,6/9/2024,Landslide,,,,,,,,
4012,Kathmandu,Chandragiri Municipality,15,Tinthana Bishnudevi Temple,6/9/2024,Landslide,,,,,,,,
4013,Solukhumbu,Solududhkunda Municipality,11,Baspura,6/9/2024,Landslide,,,,,,,,
4014,Khotang,Diprung Chuichumma Rural Municipality,7,,6/9/2024,Landslide,,,,,,,,
4015,Khotang,Kepilasgadhi Rural Municipality,2,Chokhane,6/9/2024,Landslide,,,,,,,,
4016,Khotang,Diprung Chuichumma Rural Municipality,3,Yangshok,6/9/2024,Landslide,,,,,,,,
4017,Dhankuta,Dhankuta Municipality,2,Lingeshwori,6/9/2024,Landslide,,,,,,,,
4018,Terhathum,Myanglung Municipality,9,Maatigaau,6/9/2024,Landslide,,,,,,,,
4019,Doti,Aadarsha Rural Municipality,3,Aagar,7/9/2024,Landslide,,,,,,,,
4020,Jajarkot,Barekot Rural Municipality,6,Tallo Tole Dhum,7/9/2024,Landslide,,,,,,,,
4021,Doti,Badikedar Rural Municipality,4,Kuntada,12/9/2024,Landslide,,,,,,,,
4022,Dang,Tulsipur Submetropolitan City,16,Phachkalawa,12/9/2024,Landslide,,,,,,,,
4023,Solukhumbu,Solududhkunda Municipality,2,,12/9/2024,Landslide,,,,,,,,
4024,Dadeldhura,Ganyapadhura Rural Municipality,2,Pujakot,13/09/2024,Landslide,,,,,,,,
4025,Dadeldhura,Amargadhi Municipality,5,Ranidhara,13/09/2024,Landslide,,,,,,,,
4026,Baitadi,Melauli Municipality,6,Hataranga,13/09/2024,Landslide,,,,,,,,
4027,Baitadi,Patan Municipality,6,,13/09/2024,Landslide,,,,,,,,
4028,Doti,Badikedar Rural Municipality,4,,13/09/2024,Landslide,,,,,,,,
4029,Doti,Kisingh Rural Municipality,6,Bhatgaau,13/09/2024,Landslide,,,,,,,,
4030,Doti,Dipayalsilgadhi Municipality,8,Godada,13/09/2024,Landslide,,,,,,,,
4031,Doti,Jorayal Rural Municipality,5,Chokhalgaau,13/09/2024,Landslide,,,,,,,,
4032,Doti,Kisingh Rural Municipality,4,Garadigaau,13/09/2024,Landslide,,,,,,,,
4033,Doti,Jorayal Rural Municipality,5,Nakurada,13/09/2024,Landslide,,,,,,,,
4034,Doti,Badikedar Rural Municipality,4,Junetha Gothali,13/09/2024,Landslide,,,,,,,,
4035,Dailekh,Aathabis Municipality,4,,13/09/2024,Landslide,,,,,,,,
4036,Doti,Kisingh Rural Municipality,4,Kaphali,14/09/2024,Landslide,,,,,,,,
4037,Doti,Badikedar Rural Municipality,4,Kuntada Timle Tole,15/09/2024,Landslide,,,,,,,,
4038,Kathmandu,Dakshinkali Municipality,7,Youtiki,15/09/2024,Landslide,,,,,,,,
4039,Chitawan,Ichchhakamana Rural Municipality,6,Narayangadh Mugling Road Section.,15/09/2024,Landslide,,,,,,,,
4040,Udayapur,Katari Municipality,12,Khaniyakhola Gaau,15/09/2024,Landslide,,,,,,,,
4041,Taplejung,Phaktanglung Rural Municipality,3,Khesewa,16/09/2024,Landslide,,,,,,,,
4042,Solukhumbu,Solududhkunda Municipality,7,,17/09/2024,Landslide,,,,,,,,
4043,Bajura,Jagannath Rural Municipality,2,Dagatadi,18/09/2024,Landslide,,,,,,,,
4044,Sindhupalchowk,Indrawati Rural Municipality,9,Kamaldanda,21/09/2024,Landslide,,,,,,,,
4045,Baitadi,Dilasaini Rural Municipality,4,Jokhalli,25/09/2024,Landslide,,,,,,,,
4046,Jajarkot,Chhedagad Municipality,6,Debal Tole,26/09/2024,Landslide,,,,,,,,
4047,Dhading,Galchhi Rural Municipality,4,Chiraudi,26/09/2024,Landslide,,,,,,,,
4048,Ilam,Deumai Municipality,7,Gauri,26/09/2024,Landslide,,,,,,,,
4049,Kathmandu,Chandragiri Municipality,15,Tinthana,27/09/2024,Landslide,,,,,,,,
4050,Kathmandu,Dakshinkali Municipality,9,Sanimahal,27/09/2024,Landslide,,,,,,,,
4051,Lalitpur,Lalitpur Metropolitan City,22,Bumati Buspark,27/09/2024,Landslide,,,,,,,,
4052,Makwanpur,Bagmati Rural Municipality,3,Sukkha Salleri,27/09/2024,Landslide,,,,,,,,
4053,Dhading,Gajuri Rural Municipality,2,Gumba Danda,27/09/2024,Landslide,,,,,,,,
4054,Dhading,Galchhi Rural Municipality,,All,27/09/2024,Landslide,,,,,,,,
4055,Kavrepalanchowk,Bethanchowk Rural Municipality,5,Chyalti,27/09/2024,Landslide,,,,,,,,
4056,Kavrepalanchowk,Dhulikhel Municipality,11,Danda Gaau,27/09/2024,Landslide,,,,,,,,
4057,Sarlahi,Bagmati Municipality,9,Sakraul Tole,27/09/2024,Landslide,,,,,,,,
4058,Udayapur,Katari Municipality,13,Mamyankhu,27/09/2024,Landslide,,,,,,,,
4059,Udayapur,Katari Municipality,13,Mamyankhu,27/09/2024,Landslide,,,,,,,,
4060,Okhaldhunga,Champadevi Rural Municipality,10,Raniban,27/09/2024,Landslide,,,,,,,,
4061,Okhaldhunga,Champadevi Rural Municipality,2,,27/09/2024,Landslide,,,,,,,,
4062,Okhaldhunga,Khijidemba Rural Municipality,7,Buktel,27/09/2024,Landslide,,,,,,,,
4063,Khotang,Rawa Besi Rural Municipality,1,Damaku,27/09/2024,Landslide,,,,,,,,
4064,Bhojpur,Bhojpur Municipality,6,,27/09/2024,Landslide,,,,,,,,
4065,Dhankuta,Mahalaxmi Municipality,5,Majhi Gaau,27/09/2024,Landslide,,,,,,,,
4066,Terhathum,Chhathar Rural Municipality,3,,27/09/2024,Landslide,,,,,,,,
4067,Ilam,Deumai Municipality,4,,27/09/2024,Landslide,,,,,,,,
4068,Ilam,Deumai Municipality,1,Maidane,27/09/2024,Landslide,,,,,,,,
4069,Panchthar,Phidim Municipality,9,Lamphabung,27/09/2024,Landslide,,,,,,,,
4070,Panchthar,Phidim Municipality,2,Majite,27/09/2024,Landslide,,,,,,,,
4071,Salyan,Bagchaur Municipality,3,,28/09/2024,Landslide,,,,,,,,
4072,Rolpa,Madi Rural Municipality,4,Budhagaau,28/09/2024,Landslide,,,,,,,,
4073,Rolpa,Triveni Rural Municipality,6,Dharamkhola,28/09/2024,Landslide,,,,,,,,
4074,Gulmi,Chhatrakot Rural Municipality,5,Dumaikhola,28/09/2024,Landslide,,,,,,,,
4075,Gulmi,Kaligandaki Rural Municipality,4,Purtighat,28/09/2024,Landslide,,,,,,,,
4076,Palpa,Tansen Municipality,5,Kailashnagar,28/09/2024,Landslide,,,,,,,,
4077,Palpa,Tinau Rural Municipality,1,Thuli Udang,28/09/2024,Landslide,,,,,,,,
4078,Shyanja,Galyang Municipality,6,Padera,28/09/2024,Landslide,,,,,,,,
4079,Tanahu,Bandipur Rural Municipality,6,Chisapani,28/09/2024,Landslide,,,,,,,,
4080,Tanahu,Rishing Rural Municipality,8,Milanchowk,28/09/2024,Landslide,,,,,,,,
4081,Gorkha,Chumanuwri Rural Municipality,6,,28/09/2024,Landslide,,,,,,,,
4082,Kathmandu,Chandragiri Municipality,2,Masine,28/09/2024,Landslide,,,,,,,,
4083,Kathmandu,Dakshinkali Municipality,9,Talku,28/09/2024,Landslide,,,,,,,,
4084,Kathmandu,Dakshinkali Municipality,8,Makkhu Besi,28/09/2024,Landslide,,,,,,,,
4085,Kathmandu,Nagarjun Municipality,6,Ikshyangunarayan Temple,28/09/2024,Landslide,,,,,,,,
4086,Kathmandu,Kathmandu Metropolitan City,10,T.U. & ward 8 Gaushala,28/09/2024,Landslide,,,,,,,,
4087,Kathmandu,Dakshinkali Municipality,7,,28/09/2024,Landslide,,,,,,,,
4088,Lalitpur,Lalitpur Metropolitan City,10,Takhel,28/09/2024,Landslide,,,,,,,,
4089,Lalitpur,Godawari Municipality,9,Chunkhel,28/09/2024,Landslide,,,,,,,,
4090,Lalitpur,Godawari Municipality,9,,28/09/2024,Landslide,,,,,,,,
4091,Lalitpur,Mahankal Rural Municipality,3,Mathillo Gotikhel,28/09/2024,Landslide,,,,,,,,
4092,Lalitpur,Lalitpur Metropolitan City,25,Talim Kendra,28/09/2024,Landslide,,,,,,,,
4093,Lalitpur,Godawari Municipality,3,,28/09/2024,Landslide,,,,,,,,
4094,Lalitpur,Mahalaxmi Municipality,9,Sisneri Thakurigaau,28/09/2024,Landslide,,,,,,,,
4095,Lalitpur,Mahalaxmi Municipality,8,Sakhadevi Nepal Chowk,28/09/2024,Landslide,,,,,,,,
4096,Lalitpur,Konjyosom Rural Municipality,3,Dalchouki,28/09/2024,Landslide,,,,,,,,
4097,Lalitpur,Godawari Municipality,10,Neupane Gaau,28/09/2024,Landslide,,,,,,,,
4098,Lalitpur,Godawari Municipality,5,Lele,28/09/2024,Landslide,,,,,,,,
4099,Lalitpur,Bagmati Rural Municipality,1,Bhusel,28/09/2024,Landslide,,,,,,,,
4100,Lalitpur,Godawari Municipality,7,Devichaur,28/09/2024,Landslide,,,,,,,,
4101,Lalitpur,Godawari Municipality,6,Tikabhairab,28/09/2024,Landslide,,,,,,,,
4102,Lalitpur,Bagmati Rural Municipality,1,Ghusel,28/09/2024,Landslide,,,,,,,,
4103,Lalitpur,Mahalaxmi Municipality,9,Sisneri / Lubhu Khola,28/09/2024,Landslide,,,,,,,,
4104,Lalitpur,Bagmati Rural Municipality,5,Bhalukhola,28/09/2024,Landslide,,,,,,,,
4105,Lalitpur,Mahankal Rural Municipality,2,Gotikhel Thosne,28/09/2024,Landslide,,,,,,,,
4106,Lalitpur,Mahankal Rural Municipality,2,Manikhel Lakshyabas,28/09/2024,Landslide,,,,,,,,
4107,Lalitpur,Mahankal Rural Municipality,2,Thosne Khola,28/09/2024,Landslide,,,,,,,,
4108,Lalitpur,Mahankal Rural Municipality,3,Gotikhel,28/09/2024,Landslide,,,,,,,,
4109,Lalitpur,Godawari Municipality,6,Anandaban,28/09/2024,Landslide,,,,,,,,
4110,Lalitpur,Lalitpur Metropolitan City,14,Nakkhipot,28/09/2024,Landslide,,,,,,,,
4111,Lalitpur,Godawari Municipality,3,,28/09/2024,Landslide,,,,,,,,
4112,Lalitpur,Lalitpur Metropolitan City,,,28/09/2024,Landslide,,,,,,,,
4113,Bhaktapur,Suryabinayak Municipality,5,Gundu Dhobikhola,28/09/2024,Landslide,,,,,,,,
4114,Bhaktapur,Suryabinayak Municipality,8,Aashapuri Naichal,28/09/2024,Landslide,,,,,,,,
4115,Makwanpur,Indrasarowar Rural Municipality,3,Tekar,28/09/2024,Landslide,,,,,,,,
4116,Makwanpur,Bhimphedi Rural Municipality,3,Lekhpandrang,28/09/2024,Landslide,,,,,,,,
4117,Makwanpur,Thaha Municipality,2,Angare,28/09/2024,Landslide,,,,,,,,
4118,Makwanpur,Bakaiya Rural Municipality,12,Simat,28/09/2024,Landslide,,,,,,,,
4119,Dhading,Dhunibeshi Municipality,9,Jhyaplekhola,28/09/2024,Landslide,,,,,,,,
4120,Dhading,Thakre Rural Municipality,6,Mahadevbesi Bajar,28/09/2024,Landslide,,,,,,,,
4121,Dhading,Dhunibeshi Municipality,9,Jhyaplekhola,28/09/2024,Landslide,,,,,,,,
4122,Dhading,Thakre Rural Municipality,2,Ghartigaau,28/09/2024,Landslide,,,,,,,,
4123,Dhading,Gajuri Rural Municipality,1,Adamara,28/09/2024,Landslide,,,,,,,,
4124,Nuwakot,Belkotgadhi Municipality,1,Keuripani,28/09/2024,Landslide,,,,,,,,
4125,Nuwakot,Kakani Rural Municipality,4,,28/09/2024,Landslide,,,,,,,,
4126,Nuwakot,Belkotgadhi Municipality,7,Taruka Check Post,28/09/2024,Landslide,,,,,,,,
